CustomerID,Tenure,RFM_Segment,Estimated_Spend,SatisfactionScore,Complain,WarehouseToHome,Churn,Churn_Probability,Risk_Level,Prescribed_Intervention
54854,1.0,At-Risk High-Value,5021.5,1,1,10.0,1,0.966,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54855,7.0,At-Risk High-Value,2139.39,1,0,7.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
54856,1.0,At-Risk High-Value,15251.94,3,0,7.0,1,0.99,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54857,19.0,At-Risk High-Value,1864.17,4,0,11.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
54858,3.0,At-Risk High-Value,1612.27,1,0,27.0,0,0.056,Low Risk,Priority 4: Standard Loyalty Reward Program
54859,9.0,Champions,1881.11,3,0,25.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
54860,26.0,At-Risk High-Value,13023.56,1,0,7.0,0,0.002,Low Risk,Priority 4: Standard Loyalty Reward Program
54861,21.0,Loyal Customers,1647.69,3,0,9.0,1,0.958,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54862,27.0,At-Risk High-Value,24069.76,3,0,9.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
54863,4.0,At-Risk High-Value,8696.16,3,0,15.0,0,0.139,Low Risk,Priority 4: Standard Loyalty Reward Program
54864,12.0,At-Risk High-Value,1998.26,1,1,17.0,0,0.094,Low Risk,Priority 4: Standard Loyalty Reward Program
54865,9.0,At-Risk High-Value,2235.53,1,0,10.0,0,0.112,Low Risk,Priority 4: Standard Loyalty Reward Program
54866,13.0,At-Risk High-Value,2241.8,3,0,9.0,0,0.06,Low Risk,Priority 4: Standard Loyalty Reward Program
54867,4.0,Champions,2826.34,4,1,31.0,1,0.957,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54868,21.0,At-Risk High-Value,2898.56,3,1,23.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
54869,10.0,At-Risk High-Value,1933.69,1,0,15.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
54870,1.0,At-Risk High-Value,1630.31,5,1,16.0,1,0.972,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54871,7.0,Champions,11528.44,3,0,24.0,0,0.066,Low Risk,Priority 4: Standard Loyalty Reward Program
54872,1.0,Loyal Customers,1639.44,5,1,17.0,1,0.999,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54873,7.0,At-Risk High-Value,1754.72,1,0,20.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
54874,19.0,At-Risk High-Value,1624.7,1,0,7.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
54875,24.0,At-Risk High-Value,3288.89,1,0,7.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
54876,7.0,At-Risk High-Value,1978.68,4,1,7.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
54877,15.0,At-Risk High-Value,3511.09,3,0,16.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
54878,1.0,At-Risk High-Value,2526.32,4,0,23.0,0,0.228,Low Risk,Priority 4: Standard Loyalty Reward Program
54879,19.0,At-Risk High-Value,1774.63,5,1,30.0,0,0.055,Low Risk,Priority 4: Standard Loyalty Reward Program
54880,21.0,At-Risk High-Value,1832.93,1,1,11.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
54881,1.0,Loyal Customers,1609.52,3,1,29.0,1,0.983,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54882,24.0,At-Risk High-Value,2912.03,3,1,31.0,0,0.0,Low Risk,Priority 4: Standard Loyalty Reward Program
54883,12.0,At-Risk High-Value,1670.24,3,0,17.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
54884,20.0,At-Risk High-Value,2567.95,3,0,14.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
54885,1.0,At-Risk High-Value,3712.94,3,0,24.0,0,0.375,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
54886,1.0,At-Risk High-Value,1786.73,4,1,21.0,1,0.978,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54887,5.0,At-Risk High-Value,1831.28,5,0,7.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
54888,1.0,Loyal Customers,1490.61,1,0,12.0,0,0.296,Low Risk,Priority 4: Standard Loyalty Reward Program
54889,28.0,At-Risk High-Value,2556.29,3,0,24.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
54890,9.0,At-Risk High-Value,13847.24,3,1,32.0,0,0.127,Low Risk,Priority 4: Standard Loyalty Reward Program
54891,4.0,At-Risk High-Value,2630.76,5,1,15.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
54892,1.0,Loyal Customers,1661.0,5,1,18.0,1,0.996,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54893,1.0,At-Risk High-Value,1641.42,4,0,12.0,1,0.913,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54894,1.0,At-Risk High-Value,1976.92,1,0,9.0,0,0.069,Low Risk,Priority 4: Standard Loyalty Reward Program
54895,1.0,Loyal Customers,1644.61,5,0,15.0,0,0.261,Low Risk,Priority 4: Standard Loyalty Reward Program
54896,22.0,At-Risk High-Value,2762.1,3,0,13.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
54897,22.0,At-Risk High-Value,2584.89,3,0,11.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
54898,15.0,Champions,2888.0,3,0,14.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
54899,13.0,At-Risk High-Value,2776.62,1,0,7.0,0,0.131,Low Risk,Priority 4: Standard Loyalty Reward Program
54900,1.0,At-Risk High-Value,2759.96,1,0,9.0,0,0.1,Low Risk,Priority 4: Standard Loyalty Reward Program
54901,9.0,At-Risk High-Value,1805.87,1,0,17.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
54902,1.0,Champions,3388.33,3,0,12.0,0,0.238,Low Risk,Priority 4: Standard Loyalty Reward Program
54903,24.0,Loyal Customers,1636.8,1,0,16.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
54904,31.0,At-Risk High-Value,7212.15,1,1,9.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
54905,1.0,Champions,1900.47,4,0,18.0,1,0.991,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54906,29.0,At-Risk High-Value,7270.72,4,1,25.0,0,0.065,Low Risk,Priority 4: Standard Loyalty Reward Program
54907,15.0,At-Risk High-Value,10716.09,3,0,14.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
54908,12.0,Champions,2129.71,1,1,10.0,0,0.112,Low Risk,Priority 4: Standard Loyalty Reward Program
54909,1.0,At-Risk High-Value,2882.38,5,0,36.0,1,0.999,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54910,16.0,At-Risk High-Value,12452.82,1,0,9.0,1,0.798,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54911,18.0,At-Risk High-Value,2840.2,1,1,35.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
54912,24.0,At-Risk High-Value,2073.17,3,0,7.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
54913,1.0,At-Risk High-Value,13413.84,5,0,23.0,1,0.926,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54914,13.0,At-Risk High-Value,2571.8,5,1,29.0,0,0.064,Low Risk,Priority 4: Standard Loyalty Reward Program
54915,7.0,At-Risk High-Value,2448.93,1,0,15.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
54916,19.0,Champions,3316.5,1,0,18.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
54917,6.0,At-Risk High-Value,7271.0,3,0,36.0,0,0.096,Low Risk,Priority 4: Standard Loyalty Reward Program
54918,8.0,At-Risk High-Value,2444.75,1,0,7.0,0,0.053,Low Risk,Priority 4: Standard Loyalty Reward Program
54919,31.0,At-Risk High-Value,2684.44,1,1,7.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
54920,19.0,At-Risk High-Value,1614.47,4,0,31.0,0,0.048,Low Risk,Priority 4: Standard Loyalty Reward Program
54921,27.0,At-Risk High-Value,7709.62,4,0,9.0,0,0.046,Low Risk,Priority 4: Standard Loyalty Reward Program
54922,1.0,Champions,1906.74,3,0,22.0,1,0.991,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54923,1.0,At-Risk High-Value,1599.62,5,1,9.0,1,0.843,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54924,8.0,Loyal Customers,1619.2,3,1,17.0,0,0.22,Low Risk,Priority 4: Standard Loyalty Reward Program
54925,2.0,Loyal Customers,1490.72,4,0,17.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
54926,12.0,At-Risk High-Value,2527.96,3,0,10.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
54927,24.0,At-Risk High-Value,13964.28,3,1,9.0,0,0.032,Low Risk,Priority 4: Standard Loyalty Reward Program
54928,11.0,Loyal Customers,1826.77,4,0,10.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
54929,14.0,At-Risk High-Value,9194.24,5,0,33.0,0,0.093,Low Risk,Priority 4: Standard Loyalty Reward Program
54930,1.0,At-Risk High-Value,1595.77,3,0,7.0,0,0.221,Low Risk,Priority 4: Standard Loyalty Reward Program
54931,20.0,At-Risk High-Value,5300.96,1,0,7.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
54932,28.0,Champions,2550.46,3,0,9.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
54933,30.0,At-Risk High-Value,1698.62,3,0,16.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
54934,10.0,At-Risk High-Value,9397.52,1,0,19.0,0,0.13,Low Risk,Priority 4: Standard Loyalty Reward Program
54935,29.0,At-Risk High-Value,11263.56,5,0,9.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
54936,17.0,Champions,2562.78,1,0,32.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
54937,1.0,At-Risk High-Value,1630.53,1,1,16.0,1,0.983,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54938,1.0,Loyal Customers,1530.76,5,0,17.0,1,0.97,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54939,20.0,At-Risk High-Value,1882.65,5,1,15.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
54940,15.0,At-Risk High-Value,2468.56,3,1,11.0,1,0.79,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54941,1.0,At-Risk High-Value,2334.42,5,0,31.0,1,0.991,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54942,1.0,At-Risk High-Value,1810.05,5,0,7.0,0,0.114,Low Risk,Priority 4: Standard Loyalty Reward Program
54943,4.0,At-Risk High-Value,2470.27,5,0,27.0,0,0.05,Low Risk,Priority 4: Standard Loyalty Reward Program
54944,15.0,At-Risk High-Value,1746.36,3,0,14.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
54945,12.0,At-Risk High-Value,2345.53,3,0,24.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
54946,14.0,At-Risk High-Value,15062.52,1,0,27.0,0,0.143,Low Risk,Priority 4: Standard Loyalty Reward Program
54947,1.0,At-Risk High-Value,1883.31,3,0,15.0,0,0.157,Low Risk,Priority 4: Standard Loyalty Reward Program
54948,29.0,At-Risk High-Value,2582.36,4,0,9.0,0,0.013,Low Risk,Priority 4: Standard Loyalty Reward Program
54949,2.0,At-Risk High-Value,1777.6,3,0,17.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
54950,8.0,At-Risk High-Value,5056.04,5,0,7.0,1,0.974,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54951,7.0,At-Risk High-Value,2158.09,1,0,12.0,0,0.082,Low Risk,Priority 4: Standard Loyalty Reward Program
54952,1.0,At-Risk High-Value,6072.55,5,1,11.0,1,0.998,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54953,1.0,At-Risk High-Value,3741.76,3,0,36.0,1,0.942,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54954,2.0,At-Risk High-Value,2426.65,3,0,22.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
54955,8.0,At-Risk High-Value,2228.16,1,0,10.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
54956,11.0,Champions,2111.34,1,1,17.0,0,0.054,Low Risk,Priority 4: Standard Loyalty Reward Program
54957,1.0,At-Risk High-Value,5343.03,1,1,11.0,1,0.778,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54958,1.0,Loyal Customers,1636.47,3,0,28.0,1,0.957,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54959,1.0,At-Risk High-Value,2444.14,4,1,32.0,1,0.999,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54960,16.0,At-Risk High-Value,23227.05,5,0,9.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
54961,1.0,Loyal Customers,1660.56,4,0,7.0,1,0.977,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54962,14.0,Champions,1895.08,3,1,7.0,1,0.94,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54963,7.0,At-Risk High-Value,1848.22,4,0,14.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
54964,8.0,Loyal Customers,1702.69,1,0,10.0,0,0.116,Low Risk,Priority 4: Standard Loyalty Reward Program
54965,22.0,Champions,4848.53,1,0,7.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
54966,19.0,At-Risk High-Value,4975.58,3,0,16.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
54967,26.0,At-Risk High-Value,6309.88,4,0,6.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
54968,12.0,At-Risk High-Value,3504.6,3,1,17.0,0,0.089,Low Risk,Priority 4: Standard Loyalty Reward Program
54969,3.0,At-Risk High-Value,1651.54,1,0,35.0,0,0.064,Low Risk,Priority 4: Standard Loyalty Reward Program
54970,2.0,At-Risk High-Value,2217.05,4,0,10.0,0,0.102,Low Risk,Priority 4: Standard Loyalty Reward Program
54971,20.0,At-Risk High-Value,8240.38,3,0,10.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
54972,12.0,Champions,2183.61,4,0,9.0,0,0.109,Low Risk,Priority 4: Standard Loyalty Reward Program
54973,17.0,Champions,2565.2,5,0,34.0,0,0.062,Low Risk,Priority 4: Standard Loyalty Reward Program
54974,3.0,At-Risk High-Value,2713.59,1,0,9.0,1,0.99,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54975,14.0,At-Risk High-Value,8834.65,3,0,21.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
54976,1.0,At-Risk High-Value,2404.05,4,1,7.0,0,0.429,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
54977,13.0,At-Risk High-Value,2121.02,4,0,16.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
54978,10.0,At-Risk High-Value,2230.69,1,0,25.0,0,0.065,Low Risk,Priority 4: Standard Loyalty Reward Program
54979,5.0,At-Risk High-Value,2523.02,1,0,27.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
54980,2.0,At-Risk High-Value,1727.11,4,0,9.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
54981,9.0,At-Risk High-Value,1921.48,1,0,18.0,0,0.061,Low Risk,Priority 4: Standard Loyalty Reward Program
54982,23.0,At-Risk High-Value,2818.2,4,0,15.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
54983,8.0,At-Risk High-Value,1818.63,3,0,9.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
54984,3.0,Loyal Customers,1737.01,4,0,17.0,0,0.055,Low Risk,Priority 4: Standard Loyalty Reward Program
54985,16.0,Champions,1844.92,1,0,36.0,0,0.067,Low Risk,Priority 4: Standard Loyalty Reward Program
54986,3.0,At-Risk High-Value,1931.16,1,1,15.0,0,0.062,Low Risk,Priority 4: Standard Loyalty Reward Program
54987,12.0,Champions,5063.52,3,0,7.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
54988,2.0,At-Risk High-Value,1672.33,3,1,13.0,0,0.247,Low Risk,Priority 4: Standard Loyalty Reward Program
54989,1.0,Loyal Customers,1584.44,3,0,15.0,1,0.952,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
54990,1.0,At-Risk High-Value,2279.64,5,1,16.0,1,0.951,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54991,15.0,Champions,1899.26,1,1,19.0,0,0.125,Low Risk,Priority 4: Standard Loyalty Reward Program
54992,1.0,At-Risk High-Value,2493.15,3,0,22.0,1,0.912,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54993,11.0,At-Risk High-Value,2005.41,1,0,32.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
54994,1.0,At-Risk High-Value,2481.44,3,0,13.0,0,0.244,Low Risk,Priority 4: Standard Loyalty Reward Program
54995,8.0,At-Risk High-Value,2003.54,3,0,16.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
54996,9.0,At-Risk High-Value,1850.53,3,0,15.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
54997,1.0,At-Risk High-Value,4363.92,5,0,30.0,1,0.984,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
54998,14.0,At-Risk High-Value,2859.89,3,0,16.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
54999,6.0,At-Risk High-Value,20218.66,5,1,19.0,1,0.992,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
55000,16.0,At-Risk High-Value,1942.05,5,0,11.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
55001,9.0,At-Risk High-Value,1623.38,3,0,7.0,0,0.064,Low Risk,Priority 4: Standard Loyalty Reward Program
55002,1.0,At-Risk High-Value,1770.67,4,0,31.0,0,0.316,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
55003,1.0,Loyal Customers,1651.65,1,1,19.0,1,0.984,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
55004,1.0,At-Risk High-Value,1861.2,1,0,10.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
55005,4.0,At-Risk High-Value,2098.58,3,0,17.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
55006,14.0,Champions,1861.42,1,1,33.0,0,0.061,Low Risk,Priority 4: Standard Loyalty Reward Program
55007,9.0,At-Risk High-Value,8767.99,4,0,9.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
55008,8.0,At-Risk High-Value,4906.82,5,0,8.0,0,0.032,Low Risk,Priority 4: Standard Loyalty Reward Program
55009,9.0,At-Risk High-Value,2454.54,1,0,11.0,0,0.05,Low Risk,Priority 4: Standard Loyalty Reward Program
55010,7.0,At-Risk High-Value,1963.06,3,0,16.0,1,0.96,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
55011,6.0,Loyal Customers,1685.97,5,0,9.0,0,0.099,Low Risk,Priority 4: Standard Loyalty Reward Program
55012,30.0,At-Risk High-Value,8921.83,5,0,11.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
55013,3.0,At-Risk High-Value,1719.41,1,0,13.0,0,0.013,Low Risk,Priority 4: Standard Loyalty Reward Program
55014,1.0,Loyal Customers,1655.72,5,0,16.0,0,0.29,Low Risk,Priority 4: Standard Loyalty Reward Program
55015,19.0,At-Risk High-Value,1867.47,3,1,14.0,0,0.06,Low Risk,Priority 4: Standard Loyalty Reward Program
55016,11.0,At-Risk High-Value,4174.28,1,0,8.0,0,0.006,Low Risk,Priority 4: Standard Loyalty Reward Program
55017,1.0,At-Risk High-Value,1708.63,3,0,6.0,0,0.231,Low Risk,Priority 4: Standard Loyalty Reward Program
55018,8.0,At-Risk High-Value,1697.96,3,1,17.0,1,0.884,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
55019,27.0,At-Risk High-Value,8554.15,3,0,14.0,0,0.007,Low Risk,Priority 4: Standard Loyalty Reward Program
55020,3.0,At-Risk High-Value,1613.48,1,1,22.0,0,0.108,Low Risk,Priority 4: Standard Loyalty Reward Program
55021,1.0,Loyal Customers,1688.83,1,1,10.0,1,0.962,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
55022,20.0,At-Risk High-Value,26002.24,5,0,9.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
55023,18.0,Loyal Customers,1626.9,3,0,24.0,0,0.174,Low Risk,Priority 4: Standard Loyalty Reward Program
55024,7.0,At-Risk High-Value,1771.0,3,0,9.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
55025,5.0,Loyal Customers,1606.77,5,0,12.0,1,0.934,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
55026,4.0,At-Risk High-Value,1827.65,5,0,36.0,0,0.124,Low Risk,Priority 4: Standard Loyalty Reward Program
55027,14.0,Champions,1850.97,4,0,9.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
55028,24.0,At-Risk High-Value,5008.74,5,0,9.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
55029,2.0,At-Risk High-Value,3453.12,5,0,26.0,0,0.106,Low Risk,Priority 4: Standard Loyalty Reward Program
55030,20.0,At-Risk High-Value,3473.91,4,0,22.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
55031,9.0,At-Risk High-Value,2361.26,5,1,24.0,0,0.221,Low Risk,Priority 4: Standard Loyalty Reward Program
55032,1.0,Loyal Customers,1618.1,4,0,24.0,1,0.92,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
55033,7.0,Champions,1874.29,3,0,32.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
55034,10.0,At-Risk High-Value,1676.51,3,0,13.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
55035,4.0,At-Risk High-Value,7915.54,3,0,14.0,0,0.001,Low Risk,Priority 4: Standard Loyalty Reward Program
55036,18.0,At-Risk High-Value,13121.57,1,0,36.0,0,0.13,Low Risk,Priority 4: Standard Loyalty Reward Program
55037,1.0,At-Risk High-Value,2504.37,1,0,28.0,0,0.126,Low Risk,Priority 4: Standard Loyalty Reward Program
55038,20.0,At-Risk High-Value,2186.69,1,0,9.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
55039,16.0,At-Risk High-Value,2064.92,5,0,9.0,0,0.039,Low Risk,Priority 4: Standard Loyalty Reward Program
55040,31.0,At-Risk High-Value,1949.2,1,1,14.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
55041,6.0,At-Risk High-Value,2623.5,4,0,20.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
55042,6.0,At-Risk High-Value,1924.78,3,1,9.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
55043,10.0,At-Risk High-Value,10010.88,5,1,8.0,0,0.076,Low Risk,Priority 4: Standard Loyalty Reward Program
55044,7.0,At-Risk High-Value,4202.28,1,0,16.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
55045,14.0,At-Risk High-Value,2128.72,4,0,17.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
55046,1.0,Champions,1919.5,1,0,17.0,0,0.129,Low Risk,Priority 4: Standard Loyalty Reward Program
